35.01909954974626, -76.25922467997901
35.0209504613623, -76.25672199062221
35.02300140526075, -76.25446373518238
35.02523084522507, -76.25247362677923
35.07403274894296, -76.21343210380492
35.12081830370104, -76.16664654904686
35.13794835191035, -76.14095147673287
35.14699814440044, -76.1228518917527
35.14991148629031, -76.11702520797296
35.14503843683264, -76.10240605959993
35.14417460111989, -76.09940727983448
35.14355175264021, -76.0963207169394
35.14317570344447, -76.09317517288032
35.14304996259968, -76.09000000000002
35.14304996259968, -76.05644063690104
35.13850957802195, -76.04281948316788
35.13738559542634, -76.04275275486599
35.13479585266733, -76.04228858514138
35.13225520090145, -76.04151983550959
35.12978760622929, -76.04045375762601
35.10978760622928, -76.03045375762602
35.1073682647947, -76.02906933196471
35.10507307752224, -76.02739919111897
35.10292460323285, -76.02545975048498
35.09292460323285, -76.01545975048498
35.0909623502833, -76.0132925068953
35.0891835945239, -76.010900755048
35.08760548075398, -76.00830754819545
35.08624321985548, -76.00553788134376
35.08510994218069, -76.00261845033474
35.08421657099335, -75.99957739453404
35.08357171718319, -75.99644402560583
35.08318159626862, -75.99324854498791
35.08304996848754, -75.99002175279075
35.08317810255367, -75.98679475092612
35.08356476342797, -75.98359864332669
35.08420622422266, -75.98046423614616
35.0850963021234, -75.97742174082971
35.0862264179833, -75.97450048291648
35.08758567901421, -75.97172861938103
35.08916098377853, -75.96913286723819
35.09093714846933, -75.96673824602723
35.09289705326168, -75.96456783665734
35.09502180732465, -75.9626425589388
35.09729093090331, -75.96098096994442
35.09968255271591, -75.95959908514438
35.10217362076345, -75.95851022403883
35.10474012451973, -75.95772488177587
35.10735732636036, -75.95725062799255
35.11, -75.95709203385378
35.12, -75.95709203385378
35.12264156559775, -75.95725049470545
35.12525769147477, -75.95772435119578
35.12782318290875, -75.95850903982777
35.13031333281472, -75.95959700362094
35.13270415968785, -75.96097776488921
35.13497263855838, -75.96263802614675
35.13709692273472, -75.96456179817008
35.13905655419899, -75.96673055398296
35.14083266062897, -75.96912340728136
35.14240813714878, -75.97171731357994
35.14376781105832, -75.9744872921431
35.14465008115113, -75.9767650860642
35.14530397673029, -75.97709203385379
35.15, -75.97709203385379
35.15263760826849, -75.97725001913638
35.15524989116222, -75.97772245806576
35.15781176647165, -75.97850481445167
35.1602986359829, -75.97958957638684
35.16268662166106, -75.98096632837373
35.16495279491851, -75.98262185133031
35.16707539676714, -75.98454024951502
35.17707539676714, -75.99454024951501
35.18707539676715, -76.00454024951502
35.189301744128, -76.00703385149885
35.19128554006105, -76.00981605290008
35.19300185559958, -76.01285189175272
35.20300185559957, -76.03285189175273
35.21300185559957, -76.05285189175271
35.22300185559958, -76.07285189175273
35.22406019110124, -76.07517455709953
35.22496156316737, -76.07759394040011
35.23413892965557, -76.10512603986471
35.24300185559957, -76.12285189175272
35.24406019110123, -76.12517455709951
35.24496156316737, -76.12759394040009
35.25413892965556, -76.1551260398647
35.27061667219433, -76.18808152494221
35.27707539676716, -76.19454024951504
35.27906425357957, -76.1967399592896
35.28086410179097, -76.19917027592928
35.28245709717834, -76.20180710456219
35.28382744631822, -76.20462430289597
35.28496156316736, -76.20759394040009
35.29344316913361, -76.23303875829882
35.31090045025374, -76.25922467997901
35.31245901649241, -76.26181063754815
35.31380378282709, -76.26456974980314
35.31492194767706, -76.26747575121563
35.31580286660745, -76.27050097793739
35.31643815365966, -76.27361663114803
35.31647748881099, -76.27394234155888
35.3239503854815, -76.28141523822939
35.33530397673029, -76.28709203385378
35.34, -76.28709203385378
35.34261440457367, -76.28724724513403
35.34520414733269, -76.28771141485865
35.34774479909856, -76.28848016449042
35.35021239377073, -76.289546242374
35.37021239377073, -76.29954624237399
35.3726317352053, -76.30093066803531
35.37492692247776, -76.30260080888104
35.37499890832797, -76.30266579094001
35.37505051349456, -76.30261915761338
35.37732039548355, -76.30096175819178
35.37971238899541, -76.29958401291272
35.38220345782502, -76.29849919021638
35.38476961161781, -76.29771773753835
35.38738613690992, -76.29724718069511
35.39002783513249, -76.29709205140628
35.39266926528751, -76.29725384365173
35.39528498895864, -76.29773099928369
35.39784981529704, -76.29851892303256
35.40033904362297, -76.29961002676194
35.40272870130692, -76.30099380254646
35.40499577463908, -76.30265692386884
35.40711843046392, -76.30458337396162
35.40907622644552, -76.30675460005729
35.41085030793833, -76.30914969206164
35.41242358956774, -76.31174558392938
35.41378091977164, -76.31451727580276
35.41490922671817, -76.31743807477386
35.41579764419463, -76.32047985195194
35.41643761625507, -76.32361331335997
35.41682297961869, -76.32680828205166
35.41695002302567, -76.33003398873196
35.41681752297853, -76.3332593680822
35.41642675552514, -76.33645335793605
35.41578148396972, -76.33958519842521
35.41488792263008, -76.34262472821374
35.41375467699039, -76.34554267496819
35.41239266082565, -76.34831093726619
35.41081499109609, -76.35090285522857
35.40903686162365, -76.35329346726841
35.40707539676715, -76.35545975048495
35.39707539676716, -76.36545975048497
35.39495279491853, -76.3673781486697
35.39268662166107, -76.36903367162627
35.39029863598292, -76.37041042361317
35.38781176647166, -76.37149518554835
35.38524989116222, -76.37227754193427
35.3826376082685, -76.37274998086363
35.38, -76.37290796614623
35.37, -76.37290796614623
35.3673623917315, -76.37274998086363
35.36475010883778, -76.37227754193427
35.36218823352835, -76.37149518554835
35.35970136401709, -76.37041042361317
35.35731337833894, -76.36903367162627
35.35504720508148, -76.3673781486697
35.35292460323285, -76.36545975048497
35.34604961451848, -76.3585847617706
35.33469602326971, -76.35290796614623
35.33, -76.35290796614623
35.32738559542633, -76.35275275486599
35.32479585266731, -76.35228858514138
35.32225520090143, -76.35151983550959
35.31978760622926, -76.350453757626
35.29978760622927, -76.34045375762599
35.2973682647947, -76.33906933196468
35.29507307752225, -76.33739919111896
35.29292460323288, -76.33545975048499
35.27292460323287, -76.31545975048499
35.27096094930921, -76.31329079946714
35.26918108042148, -76.31089702104131
35.26760217774498, -76.3083015224864
35.26623948251679, -76.30552935829714
35.26510614891121, -76.30260728833164
35.26421311706179, -76.29956351949699
35.26356900745564, -76.29642743346631
35.26318003771929, -76.29322930305592
35.26312288151893, -76.29181031767999
35.24909954974626, -76.270775320021
35.24752173313114, -76.26815387246825
35.24616360434018, -76.26535500088339
35.24503843683264, -76.26240605959993
35.23762219907506, -76.24015734632717
35.23292460323285, -76.23545975048496
35.230698255872, -76.23296614850116
35.22871445993897, -76.23018394709993
35.22699814440044, -76.22714810824731
35.20699814440043, -76.18714810824733
35.20593980889877, -76.18482544290052
35.20503843683264, -76.18240605959993
35.19586107034444, -76.1548739601353
35.195, -76.15315181944645
35.19300185559957, -76.1571481082473
35.18300185559956, -76.17714810824729
35.18090045025374, -76.18077532002097
35.16090045025376, -76.21077532002099
35.15908456397526, -76.21323519368734
35.15707539676715, -76.21545975048498
35.10707539676714, -76.26545975048498
35.10476915477494, -76.26752637322076
35.0582632833727, -76.30473107034256
35.04090045025374, -76.33077532002099
35.03913214669046, -76.33317677445058
35.03717959009585, -76.33535502387249
35.03506158465729, -76.33728909055405
35.03279852792498, -76.33896034837585
35.03041221437237, -76.34035270221145
35.02792562550346, -76.34145274293228
35.02536270852837, -76.34224987654484
35.02274814573858, -76.3427364262167
35.02010711680305, -76.34290770620855
35.01746505627415, -76.34276206700042
35.01484740863907, -76.34230091117753
35.01227938327549, -76.3415286799225
35.00978571167149, -76.3404528102445
35.00739040924778, -76.33908366335665
35.00511654407612, -76.33743442489191
35.00298601472114, -76.33552097791831
35.00101933934518, -76.33336174997615
34.99923545810721, -76.33097753561088
34.99765155075873, -76.3283912961102
34.99628287119334, -76.32562793837427
34.99514260054345, -76.32271407504871
34.99424172023878, -76.31967776823019
34.99358890624911, -76.31654825921322
34.99319044553004, -76.31335568688039
34.9930501754761, -76.31013079744848
34.9931694469646, -76.30690464836565
34.99354711134591, -76.30370830921115
34.99417953150557, -76.30057256247834
34.99506061689174, -76.2975276071224
34.9961818821705, -76.29460276772801
34.99753252894426, -76.29182621209735
34.99909954974626, -76.28922467997901
35.01909954974626, -76.25922467997901
